# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
424	24843.000	-69.994
424	24844.000	-69.994
424	24845.000	-69.995
424	24846.000	-69.995
424	24847.000	-69.996
424	24848.000	-69.996
424	24849.000	-69.997
424	24850.000	-69.997
424	24851.000	-69.997
424	24852.000	-69.998
424	24853.000	-69.998
424	24854.000	-69.998
424	24855.000	-69.998
424	24856.000	-69.998
424	24857.000	-69.998
424	24858.000	-69.973
424	24859.000	-69.906
424	24860.000	-69.841
424	24861.000	-69.790
424	24862.000	-69.759
424	24863.000	-69.743
424	24864.000	-69.739
424	24865.000	-69.744
424	24866.000	-69.755
424	24867.000	-69.769
424	24868.000	-69.785
424	24869.000	-69.801
424	24870.000	-69.818
424	24871.000	-69.833
424	24872.000	-69.848
424	24873.000	-69.862
424	24874.000	-69.874
424	24875.000	-69.886
424	24876.000	-69.897
424	24877.000	-69.906
424	24878.000	-69.915
424	24879.000	-69.923
424	24880.000	-69.930
424	24881.000	-69.937
424	24882.000	-69.943
424	24883.000	-69.948
424	24884.000	-69.953
424	24885.000	-69.958
424	24886.000	-69.962
424	24887.000	-69.965
424	24888.000	-69.969
424	24889.000	-69.972
424	24890.000	-69.974
424	24891.000	-69.977
424	24892.000	-69.979
424	24893.000	-69.981
424	24894.000	-69.983
424	24895.000	-69.984
424	24896.000	-69.986
424	24897.000	-69.987
424	24898.000	-69.988
424	24899.000	-69.990
424	24900.000	-69.991
424	24901.000	-69.991
424	24902.000	-69.992
424	24903.000	-69.993
424	24904.000	-69.994
424	24905.000	-69.994
424	24906.000	-69.995
424	24907.000	-69.995
424	24908.000	-69.996
424	24909.000	-69.996
424	24910.000	-69.997
424	24911.000	-69.997
424	24912.000	-69.997
424	24913.000	-69.997
424	24914.000	-69.998
424	24915.000	-69.998
424	24916.000	-69.998
424	24917.000	-69.998
424	24918.000	-69.998
424	24919.000	-69.987
424	24920.000	-69.927
424	24921.000	-69.859
424	24922.000	-69.803
424	24923.000	-69.766
424	24924.000	-69.746
424	24925.000	-69.739
424	24926.000	-69.742
424	24927.000	-69.752
424	24928.000	-69.765
424	24929.000	-69.780
424	24930.000	-69.796
424	24931.000	-69.813
424	24932.000	-69.829
424	24933.000	-69.844
424	24934.000	-69.858
424	24935.000	-69.871
424	24936.000	-69.883
424	24937.000	-69.893
424	24938.000	-69.903
424	24939.000	-69.913
424	24940.000	-69.921
424	24941.000	-69.928
424	24942.000	-69.935
424	24943.000	-69.941
424	24944.000	-69.947
424	24945.000	-69.952
424	24946.000	-69.956
424	24947.000	-69.961
424	24948.000	-69.964
424	24949.000	-69.968
424	24950.000	-69.971
424	24951.000	-69.974
424	24952.000	-69.976
424	24953.000	-69.978
424	24954.000	-69.980
424	24955.000	-69.982
424	24956.000	-69.984
424	24957.000	-69.986
424	24958.000	-69.987
424	24959.000	-69.988
424	24960.000	-69.989
424	24961.000	-69.990
424	24962.000	-69.991
424	24963.000	-69.992
424	24964.000	-69.993
424	24965.000	-69.993
424	24966.000	-69.994
424	24967.000	-69.995
424	24968.000	-69.995
424	24969.000	-69.996
424	24970.000	-69.996
424	24971.000	-69.996
424	24972.000	-69.997
424	24973.000	-69.997
424	24974.000	-69.997
424	24975.000	-69.998
424	24976.000	-69.998
424	24977.000	-69.998
424	24978.000	-69.998
424	24979.000	-69.998
424	24980.000	-69.997
424	24981.000	-69.948
424	24982.000	-69.879
424	24983.000	-69.818
424	24984.000	-69.776
424	24985.000	-69.751
424	24986.000	-69.740
424	24987.000	-69.741
424	24988.000	-69.748
424	24989.000	-69.761
424	24990.000	-69.775
424	24991.000	-69.792
424	24992.000	-69.808
424	24993.000	-69.824
424	24994.000	-69.839
424	24995.000	-69.853
424	24996.000	-69.867
424	24997.000	-69.879
424	24998.000	-69.890
424	24999.000	-69.901
424	25000.000	-69.910
424	25001.000	-69.918
424	25002.000	-69.926
424	25003.000	-69.933
424	25004.000	-69.939
424	25005.000	-69.945
424	25006.000	-69.950
424	25007.000	-69.955
424	25008.000	-69.959
424	25009.000	-69.963
424	25010.000	-69.967
424	25011.000	-69.970
424	25012.000	-69.973
424	25013.000	-69.975
424	25014.000	-69.978
424	25015.000	-69.980
424	25016.000	-69.982
424	25017.000	-69.983
424	25018.000	-69.985
424	25019.000	-69.986
424	25020.000	-69.988
424	25021.000	-69.989
424	25022.000	-69.990
424	25023.000	-69.991
424	25024.000	-69.992
424	25025.000	-69.993
424	25026.000	-69.993
424	25027.000	-69.994
424	25028.000	-69.995
424	25029.000	-69.995
424	25030.000	-69.996
424	25031.000	-69.996
424	25032.000	-69.996
424	25033.000	-69.997
424	25034.000	-69.997
424	25035.000	-69.997
424	25036.000	-69.998
424	25037.000	-69.998
424	25038.000	-69.998
424	25039.000	-69.998
424	25040.000	-69.998
424	25041.000	-69.999
424	25042.000	-69.967
424	25043.000	-69.899
424	25044.000	-69.835
424	25045.000	-69.786
424	25046.000	-69.756
424	25047.000	-69.742
424	25048.000	-69.740
424	25049.000	-69.745
424	25050.000	-69.757
424	25051.000	-69.771
424	25052.000	-69.787
424	25053.000	-69.803
424	25054.000	-69.819
424	25055.000	-69.835
424	25056.000	-69.849
424	25057.000	-69.863
424	25058.000	-69.875
424	25059.000	-69.887
424	25060.000	-69.898
424	25061.000	-69.907
424	25062.000	-69.916
424	25063.000	-69.924
424	25064.000	-69.931
424	25065.000	-69.938
424	25066.000	-69.944
424	25067.000	-69.949
424	25068.000	-69.954
424	25069.000	-69.958
424	25070.000	-69.962
424	25071.000	-69.966
424	25072.000	-69.969
424	25073.000	-69.972
424	25074.000	-69.975
424	25075.000	-69.977
424	25076.000	-69.979
424	25077.000	-69.981
424	25078.000	-69.983
424	25079.000	-69.985
424	25080.000	-69.986
424	25081.000	-69.987
424	25082.000	-69.989
424	25083.000	-69.990
424	25084.000	-69.991
424	25085.000	-69.992
424	25086.000	-69.992
424	25087.000	-69.993
424	25088.000	-69.994
424	25089.000	-69.994
424	25090.000	-69.995
424	25091.000	-69.995
424	25092.000	-69.996
424	25093.000	-69.996
424	25094.000	-69.997
424	25095.000	-69.997
424	25096.000	-69.997
424	25097.000	-69.997
424	25098.000	-69.998
424	25099.000	-69.998
424	25100.000	-69.998
424	25101.000	-69.998
424	25102.000	-69.998
424	25103.000	-69.983
424	25104.000	-69.920
424	25105.000	-69.853
424	25106.000	-69.799
424	25107.000	-69.764
424	25108.000	-69.745
424	25109.000	-69.739
424	25110.000	-69.743
424	25111.000	-69.753
424	25112.000	-69.766
424	25113.000	-69.782
424	25114.000	-69.798
424	25115.000	-69.814
424	25116.000	-69.830
424	25117.000	-69.845
424	25118.000	-69.859
424	25119.000	-69.872
424	25120.000	-69.884
424	25121.000	-69.895
